psraid,sample,int_date,version,cregion,usr,q6a,q6b,q7,pay1a,pay1b,pay1c,pay1d,pay1e,pay1f,pay1g,pay1h,pay1i,pay1j,pay1k,pay1l,pay1m,pay1n,pay1o,pay1p,pay2a,pay2b,pay2c,pay3,pay4,ql1,ql1a,qc1,hh1,emp,par,sex,age,educ,hisp,race,inc,activ75,activ87,activ112,income,iphoneuse,hphoneuse,recage,receduc,racethn,weight,standwt
201339,2,101010,2,3,S,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2,1,2,50,3,2,1,8, , , ,4,3,3,4,2,1,5.52941176470588,1.75670059384179
201342,2,101010,2,4,R,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,1,74,3,2,1,7, , , ,4,2,2,6,2,1,1.52941176470588,.485895908934962
201349,2,101010,2,1,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8, ,9998, , ,1,3,1,2,2,31,5,2,1,4,2,2,3,2,2,2,2,3,1,6.35294117647059,2.01833685249907
201354,2,101010,2,3,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,1,1,1,2,1,32,5,2,2,3,3,1,3,1,2,2,2,3,2,2.52941176470588,.803597080161668
300012,1,100710,1,2,R,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,0,1, , ,2,2,2,2,58,5,2,1,4,2,3,3,2,2,2,5,3,1,1.35294117647059,.429830996365543
300013,1,100710,1,2,U,2,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,1,1,2,1,53,3,2,1,2, , , ,1,2,2,4,2,1,2,.635402342453412
300017,1,100710,1,1,S,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,1, , ,3,7,2,1,60,5,2,1,99,3,3,3,9,2,2,5,3,1,3.23529411764706,1.02785673043934
300018,1,100710,1,3,S,2,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,2,2,2,2,18,3,2,1,3, , , ,1,2,2,1,2,1,3,.953103513680118
300019,1,100710,1,3,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , ,2,2, ,2,3,2,2,74,4,2,1,99,3,3,3,9,1,1,6,2,1,3.47058823529412,1.10260994719857
300025,1,100710,1,1,S,1,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2, ,1,1, , ,3,1,1,1,46,6,2,1,5,3,3,3,2,2,2,4,4,1,2.29411764705882,.728843863402443
300030,1,100710,1,2,S,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,1, , ,2,1,1,2,33,7,2,1,7,3,2,3,4,2,2,2,4,1,1.88235294117647,.598025734073799
300033,1,100710,1,3,U,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2, ,0,1, , ,1,1,2,1,31,3,2,1,3,3,3,3,1,2,2,2,2,1,5.17647058823529,1.64457076870295
300048,1,100710,1,3,S,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2, ,30,1, , ,1,5,1,2,29,5,2,2,2,1,1,1,1,2,2,2,3,2,1.58823529411765,.504584213124768
300055,1,100910,2,1,S,1,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2, ,0,1, , ,9,1,1,1,30,6,2,1,99,2,1,3,9,2,2,2,4,1,5.35294117647059,1.70063568127237
300066,1,100810,2,2,U,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2, ,0,1, , ,4,2,2,2,55,3,2,1,5,3,3,3,2,2,2,5,2,1,1.82352941176471,.579337429883993
300082,1,100710,1,1,S,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,0,60,1, , ,2,1,1,1,35,5,2,1,5,2,2,2,2,2,2,3,3,1,6.41176470588235,2.03702515668888
300083,1,100710,1,3,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , ,1, , ,1,1,2,2,67,3,2,1,1,3,3,3,1,2,2,6,2,1,1.11764705882353,.355077779606318
300086,1,100710,1,3,S,1,1,1,2,2,2,2,2,1,2,2,8,2,1,2,2,2,2,2,2,2,2, ,0,1, , ,2,3,2,1,68,3,2,1,99,3,3,3,2,2,2,6,2,1,2.29411764705882,.728843863402443
300087,1,100710,1,3,S,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,8,2,2,2,2, ,0,1, , ,2,3,2,2,65,3,2,1,7,3,3,3,4,2,2,6,2,1,1.58823529411765,.504584213124768
300094,1,100710,1,4,S,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2, ,0,1, , ,2,3,1,2,66,3,2,1,2,2,2,3,1,2,2,6,2,1,1.58823529411765,.504584213124768
300096,1,100710,1,4,S,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2, ,9999,1, , ,1,1,2,2,53,5,2,1,6,2,1,3,3,2,2,4,3,1,1.64705882352941,.523272517314574
300097,1,100910,2,2,R,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,50,8,1, , ,3,1,2,2,53,3,2,1,4,2,3,3,2,2,2,4,2,1,2.47058823529412,.784908775971862
300110,1,100710,1,4,S,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2, ,80,2,1, ,1,4,1,1,38,6,2,1,5,2,1,2,2,1,2,3,4,1,6,1.90620702736024
300111,1,100710,1,3,U,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,0,1, , ,2,4,2,1,47,5,2,1,1,1,3,3,1,2,2,4,3,1,2.70588235294118,.859661992731086
300118,1,100710,1,3,S,2,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,2,1,1,2,18,3,2,1,5, , , ,2,2,2,1,2,1,2.29411764705882,.728843863402443
300126,1,100710,1,2,S,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,2,1,1,2,1,20,10,1, , ,2,6,2,1,28,7,2,1,6,1,1,3,3,2,2,2,4,1,2.64705882352941,.84097368854128
300129,1,100710,1,2,S,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,50,2,2, ,9,1,2,1,99,3,2,1,99,3,1,1,1,1,1,9,2,1,4.58823529411765,1.45768772680489
300130,1,100710,1,3,R,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2, ,0,1, , ,2,3,2,1,70,3,2,2,3,3,3,3,1,2,2,6,2,2,1.29411764705882,.411142692175737
300135,1,100710,1,4,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,2,1, ,4,2,2,2,19,5,1,6,5,2,3,3,2,1,2,1,3,3,6.41176470588235,2.03702515668888
300139,1,100710,1,3,R,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , ,1, , ,1,4,1,1,38,3,2,1,6,3,3,3,3,2,2,3,2,1,2.58823529411765,.822285384351474
300140,1,100810,2,3,S,2,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,2,1,2,1,53,2,2,1,7, , , ,4,2,2,4,1,1,4.11764705882353,1.30818129328644
300149,1,100710,1,4,S,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , ,2,1, ,1,3,2,1,79,3,2,1,6,3,3,3,3,1,2,6,2,1,3,.953103513680118
300153,1,100710,1,4,S,1,1,1,1,2,2,2,8,2,2,2,2,2,2,2,2,2,2,1,2,1,2, ,0,1, , ,1,1,1,1,40,5,2,5,6,1,3,3,3,2,2,3,3,4,3.23529411764706,1.02785673043934
300159,1,100710,1,4,U,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,1, , ,2,4,1,2,32,6,1,1,6,3,1,3,3,2,2,2,4,3,3.23529411764706,1.02785673043934
300164,1,100910,2,3,S,2,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,1,9,2,1,99,7,2,1,99, , , ,9,2,2,9,4,1,1.11764705882353,.355077779606318
300166,1,100810,2,3,R,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , ,1, , ,2,3,2,2,72,5,2,1,6,3,3,3,3,2,2,6,3,1,1.23529411764706,.392454387985931
300176,1,100710,1,4,R,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,2, ,1,3,2,2,88,3,2,1,1, , , ,1,1,1,6,2,1,1.70588235294118,.541960821504381
300197,1,100710,1,4,R,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2, ,24,1, , ,3,3,2,2,56,1,2,1,2,3,1,3,1,2,2,5,1,1,3.82352941176471,1.2147397723374
300200,1,100710,1,1,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2, ,0,1, , ,2,3,2,2,75,3,2,1,6,3,3,3,3,2,2,6,2,1,1.82352941176471,.579337429883993
300209,1,100710,1,2,R,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,2, ,1,3,2,2,80,5,2,1,1, , , ,1,1,1,6,3,1,1.11764705882353,.355077779606318
300213,1,100710,1,4,S,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,9998,1, , ,2,3,2,2,71,6,2,1,99,3,3,3,9,2,2,6,4,1,1.41176470588235,.44851930055535
300218,1,100710,1,1,S,1,1,1,2,2,1,1,8,1,1,2,2,2,1,2,2,1,2,2,2,2,2, ,0,1, , ,3,1,2,2,99,5,2,1,99,1,3,3,9,2,2,9,3,1,3.35294117647059,1.06523333881896
300226,1,100710,1,4,S,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,0,1, , ,2,1,2,1,47,3,2,1,4,1,3,3,2,2,2,4,2,1,3.82352941176471,1.2147397723374
300227,1,100710,1,4,S,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2, ,80,1, , ,3,3,2,2,86,5,2,1,5,2,2,3,2,2,2,6,3,1,1.82352941176471,.579337429883993
300230,1,100710,1,3,S,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,0,2,1, ,2,1,1,1,58,3,2,1,99,2,1,3,9,1,2,5,2,1,4.70588235294118,1.4950643351845
300232,1,100710,1,2,U,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , ,1, , ,1,3,2,2,84,2,2,1,2,3,3,3,1,2,2,6,1,1,1.70588235294118,.541960821504381
300234,1,100710,1,3,S,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , ,1, , ,2,3,1,2,59,3,2,1,3,3,3,3,1,2,2,5,2,1,1.76470588235294,.560649125694187
300236,1,100810,2,2,S,2,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,2,3,2,2,77,5,2,1,4, , , ,2,2,2,6,3,1,1.29411764705882,.411142692175737
300237,1,100710,1,1,S,1,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2, ,30,1, , ,2,3,2,2,99,3,2,1,99,3,3,3,9,2,2,9,2,1,2.35294117647059,.747532167592249
300255,1,100710,1,3,S,1,1,1,2,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2, ,30,1, , ,2,1,1,2,42,7,2,1,8,2,1,3,4,2,2,3,4,1,2.64705882352941,.84097368854128
300259,1,100710,1,3,U,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,2, ,1,3,2,1,46,3,2,4,5, , , ,2,1,1,4,2,4,4.29411764705882,1.36424620585585
300261,1,100710,1,3,R,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2, ,20,1, , ,3,1,2,1,18,5,2,1,8,1,1,3,4,2,2,1,3,1,2.64705882352941,.84097368854128
300267,1,100710,1,2,U,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,8,2, ,5,1, , ,2,1,2,2,99,5,2,1,7,1,1,3,4,2,2,9,3,1,1.23529411764706,.392454387985931
300271,1,100710,1,4,S,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,50,0,1, , ,2,1,1,1,39,5,2,1,8,1,3,3,4,2,2,3,3,1,4.29411764705882,1.36424620585585
300277,1,100710,1,4,U,2,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,2,3,2,2,18,5,2,1,99, , , ,4,2,2,1,3,1,2,.635402342453412
300279,1,100710,1,4,U,2,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,1,7,2,2,54,6,2,1,5, , , ,2,2,2,4,4,1,2.17647058823529,.69146725502283
300285,1,100710,1,3,R,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,25,20,1, , ,1,3,2,1,81,3,2,1,99,2,3,3,9,2,2,6,2,1,1.29411764705882,.411142692175737
300296,1,100810,2,2,S,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2, ,0,1, , ,1,3,2,2,63,5,2,1,3,2,2,3,1,2,2,5,3,1,1.17647058823529,.373766083796125
300308,1,100710,1,3,S,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,2,1, ,2,4,1,2,27,5,2,2,1,3,1,1,1,1,2,2,3,2,5.29411764705882,1.68194737708256
300309,1,100710,1,2,R,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , ,1, , ,4,1,2,1,45,3,2,1,2,3,3,3,1,2,2,4,2,1,2.23529411764706,.710155559212637
300312,1,100710,1,2,R,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , ,1, , ,2,1,2,2,53,3,2,1,7,3,3,3,4,2,2,4,2,1,2.47058823529412,.784908775971862
300316,1,100710,1,2,S,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9, , ,1, , ,2,3,2,2,70,6,2,1,4,3,3,3,2,2,2,6,4,1,1,.317701171226706
300325,1,100910,2,2,R,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,2, ,2,5,1,2,47,5,2,1,2, , , ,1,1,1,4,3,1,3.70588235294118,1.17736316395779
300326,1,100710,1,2,R,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2, ,0,1, , ,2,1,2,1,49,5,2,1,5,2,1,3,2,2,2,4,3,1,1.70588235294118,.541960821504381
300328,1,100710,1,2,S,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,1, , ,3,3,1,2,69,5,2,1,7,3,3,3,4,2,2,6,3,1,1.29411764705882,.411142692175737
300331,1,100710,1,4,S,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,2, ,4,2,2,2,62,5,2,1,2, , , ,1,1,1,5,3,1,4.94117647058824,1.56981755194372
300333,1,100710,1,3,U,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,1, , ,1,2,2,2,65,6,2,2,4,2,3,1,2,2,2,6,4,2,1,.317701171226706
300335,1,100710,1,4,S,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,50,0,1, , ,3,3,2,1,72,7,2,1,99,3,3,3,4,2,2,6,4,1,1.94117647058824,.616714038263605
300340,1,100710,1,4,R,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,0,1, , ,2,2,1,1,32,3,2,1,5,2,1,3,2,2,2,2,2,1,6.70588235294118,2.13046667763791
300342,1,100710,1,4,S,2,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,3,3,2,1,68,3,2,2,99, , , ,9,2,2,6,2,2,2.05882352941176,.654090646643218
300343,1,100710,1,4,U,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2, ,0,1, , ,2,2,1,2,42,7,2,1,8,1,1,2,4,2,2,3,4,1,6.64705882352941,2.1117783734481
300344,1,100710,1,4,S,1,1,1,1,2,2,2,8,2,2,2,2,2,1,2,2,2,2,1,2,2,2, ,0,1, , ,2,3,2,1,63,6,2,4,6,3,1,3,3,2,2,5,4,4,2.35294117647059,.747532167592249
300347,1,100710,1,4,U,1,1,2,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,10,0,1, , ,2,1,1,2,99,3,2,9,99,2,2,2,9,2,2,9,2,9,2.94117647058824,.934415209490311
300348,1,100710,1,4,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , ,9,9, ,1,9,9,1,99,9,2,1,99,3,3,3,9,2,2,9,9,1,2.29411764705882,.728843863402443
300352,1,100810,2,3,R,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , ,2,2, ,2,1,2,1,18,2,2,1,2,3,1,1,1,1,1,1,1,1,8.17647058823529,2.59767428238307
300354,1,100810,2,3,S,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2, ,0,1, , ,1,1,1,2,18,1,2,1,1,1,1,3,1,2,2,1,1,1,4.52941176470588,1.43899942261508
300360,1,100810,2,1,R,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , ,1, , ,1,3,2,2,75,5,2,1,5,3,1,1,2,2,2,6,3,1,1.05882352941176,.336389475416512
300362,1,100810,2,2,U,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,2, ,2,3,2,2,71,2,2,2,99, , , ,9,1,1,6,1,2,6.47058823529412,2.05571346087868
300363,1,100810,2,2,S,1,1,1,2,2,1,2,8,2,2,1,2,2,2,2,2,2,1,2,2,2,2, ,0,1, , ,3,4,1,1,36,3,2,2,1,3,1,1,1,2,2,3,2,2,4.64705882352941,1.47637603099469
300365,1,100810,2,3,S,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,1, ,4,5,2,2,60,2,2,2,99, , , ,1,1,2,5,1,2,5.88235294117647,1.86883041898062
300367,1,100810,2,2,R,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,2, ,1,3,2,2,89,2,2,1,2, , , ,1,1,1,6,1,1,2.23529411764706,.710155559212637
300369,1,100810,2,1,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,1, , ,1,1,2,2,59,6,2,1,5,2,3,3,2,2,2,5,4,1,1.23529411764706,.392454387985931
300377,1,100810,2,3,R,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , ,1, , ,2,1,2,2,42,6,2,2,4,3,3,3,2,2,2,3,4,2,1.82352941176471,.579337429883993
300378,1,100810,2,3,S,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,2,2,1,2,1,120,10,1, , ,5,1,1,1,39,7,2,4,9,1,1,3,4,2,2,3,4,4,3.35294117647059,1.06523333881896
300379,1,100810,2,3,R,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , ,1, , ,1,1,2,2,49,3,2,1,6,3,3,3,3,2,2,4,2,1,2.41176470588235,.766220471782055
300381,1,100810,2,1,S,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2,1,20,100,1, , ,2,1,1,1,43,3,2,1,6,3,1,3,3,2,2,3,2,1,5.23529411764706,1.66325907289275
300392,1,100810,2,2,R,2,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,2,3,2,2,86,7,2,1,99, , , ,3,2,2,6,4,1,1,.317701171226706
300400,1,100810,2,2,S,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,2,1,100,0,1, , ,3,1,2,1,50,7,2,1,99,2,3,3,4,2,2,4,4,1,1.88235294117647,.598025734073799
300401,1,100810,2,1,S,2,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,1,3,2,2,99,5,2,1,99, , , ,1,2,2,9,3,1,1.41176470588235,.44851930055535
300403,1,100810,2,3,R,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2, ,0,1, , ,2,2,2,1,23,5,2,1,7,2,3,3,4,2,2,1,3,1,2.64705882352941,.84097368854128
300422,1,100810,2,1,U,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,9998,1, , ,3,5,2,1,57,3,2,1,4,3,1,3,2,2,2,5,2,1,5.23529411764706,1.66325907289275
300425,1,100810,2,3,S,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2, ,10,1, , ,2,4,1,2,38,5,2,1,99,3,2,3,4,2,2,3,3,1,3.29411764705882,1.04654503462915
300437,1,100910,2,3,U,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,0,1, , ,3,4,2,2,61,6,2,1,7,2,3,3,4,2,2,5,4,1,1.64705882352941,.523272517314574
300442,1,100810,2,3,S,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,70,70,1, , ,2,2,2,2,23,6,2,2,8,2,1,1,4,2,2,1,4,2,1,.317701171226706
300444,1,100810,2,3,S,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,2, ,2,3,2,1,63,6,2,1,99, , , ,9,1,1,5,4,1,4.17647058823529,1.32686959747624
300448,1,100810,2,2,R,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,9998,1, , ,2,3,2,2,66,6,2,1,99,2,3,3,9,2,2,6,4,1,1,.317701171226706
300451,1,100810,2,2,S,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,2, ,2,3,2,2,86,2,2,1,2, , , ,1,1,1,6,1,1,5.35294117647059,1.70063568127237
300456,1,100810,2,1,U,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,2, ,1,5,2,1,86,1,2,4,99, , , ,9,1,1,6,1,4,3.88235294117647,1.23342807652721
300459,1,100810,2,3,S,2,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,2,1,1,1,59,3,2,2,2, , , ,1,2,2,5,2,2,1.94117647058824,.616714038263605
300460,1,100910,2,3,S,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , ,1, , ,5,3,2,2,53,3,2,2,6,3,3,3,3,2,2,4,2,2,2.70588235294118,.859661992731086
300461,1,100810,2,3,S,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,0,0,1, , ,1,1,2,1,34,6,2,1,99,1,3,3,3,2,2,2,4,1,2.17647058823529,.69146725502283
300463,1,100810,2,1,U,2,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,3,4,2,1,59,3,2,9,4, , , ,2,2,2,5,2,9,5.35294117647059,1.70063568127237
300474,1,100810,2,1,U,1,1,1,1,2,2,2,2,1,2,1,8,1,2,1,2,2,2,2,2,2,2, ,50,1, , ,4,1,1,2,41,4,1,4,7,3,1,3,4,2,2,3,2,3,7.05882352941176,2.24259650277675
300476,1,100810,2,2,S,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2, ,0,1, , ,2,1,1,1,40,7,2,1,9,1,1,3,4,2,2,3,4,1,2.58823529411765,.822285384351474
300484,1,100810,2,1,S,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , ,1, , ,2,1,2,1,54,3,2,3,99,3,2,3,9,2,2,4,2,4,4.11764705882353,1.30818129328644
300489,1,100810,2,3,S,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2, ,30,1, , ,2,1,1,1,35,6,2,1,3,3,1,3,1,2,2,3,4,1,3.05882352941176,.971791817869924
300491,1,100810,2,1,R,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2, ,0,1, , ,2,2,2,2,55,4,2,1,99,3,3,3,9,2,2,5,2,1,1.88235294117647,.598025734073799
300494,1,100810,2,3,U,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,0,2,1, ,1,4,2,1,99,2,2,1,99,1,1,1,9,1,2,9,1,1,3.52941176470588,1.12129825138837
300495,1,100810,2,3,R,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,2, ,1,2,2,2,83,2,2,1,2, , , ,1,1,1,6,1,1,2.64705882352941,.84097368854128
300496,1,100810,2,1,S,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,9999,1, , ,2,4,2,2,99,7,2,9,99,1,2,2,9,2,2,9,4,9,1.70588235294118,.541960821504381
300497,1,100810,2,3,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , ,1, , ,2,3,2,2,55,3,2,1,5,3,1,2,2,2,2,5,2,1,2.41176470588235,.766220471782055
300498,1,100810,2,3,S,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,9996,1, , ,3,3,2,1,73,5,2,2,99,2,3,3,9,2,2,6,3,2,1.70588235294118,.541960821504381
300505,1,100810,2,3,S,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,1, , ,2,4,1,2,29,6,2,1,9,3,1,2,4,2,2,2,4,1,1.70588235294118,.541960821504381
300513,1,100810,2,1,S,1,1,1,2,2,2,1,2,1,2,1,8,2,2,2,2,2,2,2,2,2,2, ,0,2,1, ,4,1,2,1,47,3,2,1,8,2,3,3,4,1,2,4,2,1,7.82352941176471,2.48554445724423
300515,1,100810,2,3,S,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , ,1, , ,2,1,2,2,50,5,2,2,99,3,3,3,9,2,2,4,3,2,1.41176470588235,.44851930055535
300523,1,100910,2,3,U,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,2,2, ,1,4,2,1,47,3,2,2,3,2,3,2,1,1,1,4,2,2,4.23529411764706,1.34555790166605
300531,1,100810,2,3,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , ,1, , ,2,4,1,2,27,5,2,1,7,3,2,3,4,2,2,2,3,1,2.82352941176471,.897038601110699
300540,1,100810,2,3,R,2,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,2,3,2,2,85,6,2,1,99, , , ,9,2,2,6,4,1,1,.317701171226706
300541,1,100810,2,2,S,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8, , , , , ,1, , ,1,3,2,2,84,6,2,1,3,3,3,3,1,2,2,6,4,1,1,.317701171226706
300549,1,100810,2,2,S,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , ,1, , ,2,1,2,2,54,5,2,5,5,3,3,3,2,2,2,4,3,4,2.29411764705882,.728843863402443
300553,1,100810,2,3,S,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2, ,75,1, , ,1,1,2,1,61,7,2,1,6,1,1,1,3,2,2,5,4,1,1.23529411764706,.392454387985931
300556,1,100810,2,2,S,2,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,2,3,2,2,66,3,2,1,6, , , ,3,2,2,6,2,1,2.41176470588235,.766220471782055
300557,1,100810,2,2,S,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,2, ,2,2,1,1,51,3,2,1,4, , , ,2,1,1,4,2,1,5.88235294117647,1.86883041898062
