Unique ID,Sample type,Interview date,Q.Revised  REVISIONS TO QUESTIONNAIRE.,Census Region - from zip merge,Community type from zip merge - alpha,"Q6a Do you use the internet, at least occasionally?","Q6b Do you send or receive email, at least occasionally?",Do you use Internet,Q7 Did you happen to use the internet YESTERDAY?,PAY1a .Music,PAY1b .OnlineStreaming,PAY1c .Photos,PAY1d .Reading Articles,PAY1e .e-Book,PAY1f .Games,PAY1g .OnlineGameItems,PAY1h .OnlineGamesCheats,PAY1i .Podcasts,PAY1j .Ringtones,PAY1k .Software,PAY1l .MobileApps,PAY1m .ExclusiceWebsites,PAY1n .PremiumContent,PAY1o .Adult content,PAY1p .Others,PAY2a ForDownload,PAY2b ForStreaming,PAY2c ForSubscription,Payflag,PAY3 PastYearlyPayment,PAY4 AvgMonthlyPayment,L1  working cellphone,L1a HouseHold working cellphone,C1 AnyLandline,HH1 How many adults,EMP  Status,PAR Are you the parent or guardian of any children under 18 years of age?,Sex,Age,Education,Hispanic,Race/Ethnicity,Income,ACTIV75. Do you ever use the internet to -- PAY to access or download digital content ,ACTIV87. Do you ever use the internet to -- Use a social networking ,ACTIV112. Do you ever use the internet to -- Use Twitter or another service to share updates ,Income Summary,Individual telephone use,Household telephone use,Recoded age,Recoded education,Race/Ethnicity,Final weight,Standardized Weight
300553,Landline,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,1,,75,"Yes, have cell phone",,,1,Employed full-time,No,Male,61,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$50,000 to under $75,000",Yes/yesterday,Yes/yesterday,Yes/yesterday,$50K-LT $75K,Dual,Dual HH,55-64,Coll+,White~Hisp,1.235294118,0.392454388
300560,Landline,100810,10/08 - client changes,Midwest,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,1,Nothing,1,"No, do not",No,,1,Retired,No,Male,71,"High school graduate, Grade 12, or GED certificate",No,White,"$10,000 to under $20,000",No,Yes/yesterday,No,Under $30K,LLO,LLO HH,65+,HS grad,White~Hisp,2.117647059,0.672778951
300567,Landline,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,1,50,10,"Yes, have cell phone",,,2,Employed full-time,Yes,Male,49,"College or university graduate (BA, BS or other four-year degree received)",No,White,(DO NOT READ) Don’t know/Refused,Yes/not yesterday,No,No,$50K-LT $75K,Dual,Dual HH,45-54,Coll+,White~Hisp,3.529411765,1.121298251
300570,Landline,100810,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Employed full-time,Yes,Female,39,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$50,000 to under $75,000",No,Yes/yesterday,No,$50K-LT $75K,Dual,Dual HH,35-44,Coll+,White~Hisp,2.705882353,0.859661993
300589,Landline,100810,10/08 - client changes,Midwest,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,1,Nothing,Nothing,"Yes, have cell phone",,,2,Retired,No,Male,74,"Some college or university work, but no four-year degree",No,White,(DO NOT READ) Don’t know/Refused,Yes/yesterday,No,No,Undesignated,Dual,Dual HH,65+,Some coll,White~Hisp,2.058823529,0.654090647
300590,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,1,60,25,"Yes, have cell phone",,,1,Retired,No,Female,82,"High school graduate, Grade 12, or GED certificate",Yes,Black or African-American,"Less than $10,000",No,No,No,Under $30K,Dual,Dual HH,65+,HS grad,Hispanic,1.176470588,0.373766084
300600,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,1,,Nothing,"Yes, have cell phone",,,2,Retired,Yes,Male,77,"Some college or university work, but no four-year degree",No,White,(DO NOT READ) Don’t know/Refused,No,Yes/yesterday,No,Undesignated,Dual,Dual HH,65+,Some coll,White~Hisp,2.529411765,0.80359708
300605,Landline,100810,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Employed part-time,No,Female,52,"Some college or university work, but no four-year degree",No,White,(DO NOT READ) Don’t know/Refused,Yes/not yesterday,No,No,Undesignated,Dual,Dual HH,45-54,Some coll,White~Hisp,2.058823529,0.654090647
300606,Landline,100810,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,1,,Nothing,"No, do not",No,,2,Employed full-time,No,Male,Refused,"High school graduate, Grade 12, or GED certificate",No,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,LLO,LLO HH,DK/Ref,HS grad,White~Hisp,5.470588235,1.73801229
300619,Landline,100810,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,Nothing,Don't know/Refused (VOL.),Don't know/Refused (VOL.),,Don’t know/Refused (VOL.),(DO NOT READ) Don’t know/Refused,(DO NOT READ) Don’t know/Refused,Female,Refused,(DO NOT READ) Don’t know/Refused,(DO NOT READ) Don’t know/Refused,(DO NOT READ) Don’t know/Refused,(DO NOT READ) Don’t know/Refused,No,No,Yes/not yesterday,Undesignated,Dual,Dual HH,DK/Ref,DK/Ref,DK/Ref,2.352941177,0.747532168
300625,Landline,100910,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,1,20,20,"Yes, have cell phone",,,3,Employed full-time,No,Female,20,"High school graduate, Grade 12, or GED certificate",Yes,White,"$10,000 to under $20,000",Yes/yesterday,Yes/not yesterday,Yes/yesterday,Under $30K,Dual,Dual HH,18-24,HS grad,Hispanic,3.882352941,1.233428077
300639,Landline,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Employed full-time,Yes,Male,52,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$100,000 to under $150,000",No,No,No,$75K+,Dual,Dual HH,45-54,Coll+,White~Hisp,2,0.635402343
300654,Landline,100810,10/08 - client changes,West,Rural,Yes,No,1,"Yes, used the internet yesterday",No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,Nothing,Don't know/Refused (VOL.),Don't know/Refused (VOL.),,1,Employed full-time,Yes,Female,Refused,(DO NOT READ) Don’t know/Refused,No,White,(DO NOT READ) Don’t know/Refused,Yes/yesterday,Yes/yesterday,Yes/yesterday,Undesignated,Dual,Dual HH,DK/Ref,DK/Ref,White~Hisp,1.705882353,0.541960822
300657,Landline,100810,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,4,Employed part-time,No,Female,52,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,(DO NOT READ) Don’t know/Refused,No,Yes/not yesterday,No,$50K-LT $75K,Dual,Dual HH,45-54,Coll+,White~Hisp,2.823529412,0.897038601
300666,Landline,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Employed full-time,Yes,Male,49,"High school graduate, Grade 12, or GED certificate",No,White,"$40,000 to under $50,000",No,No,No,$30K-LT $50k,Dual,Dual HH,45-54,HS grad,White~Hisp,3.823529412,1.214739772
300669,Landline,100810,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,1,,45,"Yes, have cell phone",,,1,Employed full-time,No,Male,55,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$150,000 or over",Yes/yesterday,Yes/yesterday,Yes/yesterday,$75K+,Dual,Dual HH,55-64,Coll+,White~Hisp,2.529411765,0.80359708
300677,Landline,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Retired,No,Male,67,"High school graduate, Grade 12, or GED certificate",No,White,"$30,000 to under $40,000",No,No,No,$30K-LT $50k,Dual,Dual HH,65+,HS grad,White~Hisp,3,0.953103514
300680,Landline,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,1,Refused,Refused,"No, do not","Yes, someone in household has cell phone",,2,Employed full-time,No,Female,64,"College or university graduate (BA, BS or other four-year degree received)",No,White,(DO NOT READ) Don’t know/Refused,No,Yes/not yesterday,No,$75K+,LLO,Dual HH,55-64,Coll+,White~Hisp,3.058823529,0.971791818
300693,Landline,100810,10/08 - client changes,Midwest,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,1,,5,"Yes, have cell phone",,,3,Employed full-time,Yes,Male,41,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$50,000 to under $75,000",Yes/not yesterday,Yes/not yesterday,No,$50K-LT $75K,Dual,Dual HH,35-44,Coll+,White~Hisp,2.647058824,0.840973689
300702,Landline,100810,10/08 - client changes,West,Suburban,Yes,(DO NOT READ) Don’t know,1,"No, did not use the internet yesterday",Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,1,,Don’t know,"Yes, have cell phone",,,3,Retired,No,Male,50,"Some college or university work, but no four-year degree",Yes,Other (SPECIFY),"$20,000 to under $30,000",No,No,No,Under $30K,Dual,Dual HH,45-54,Some coll,Hispanic,4.117647059,1.308181293
300709,Landline,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,1,Not employed,No,Female,51,"Some college or university work, but no four-year degree",Yes,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,Dual,Dual HH,45-54,Some coll,Hispanic,2.764705882,0.878350297
300710,Landline,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,1,,80,"Yes, have cell phone",,,2,Employed full-time,No,Female,49,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,Asian or Pacific Islander,"$50,000 to under $75,000",Yes/not yesterday,Yes/yesterday,No,$50K-LT $75K,Dual,Dual HH,45-54,Coll+,Other~Hisp,3.176470588,1.009168426
300718,Landline,100910,10/08 - client changes,Midwest,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Employed full-time,No,Female,48,"Some college or university work, but no four-year degree",No,White,"$50,000 to under $75,000",Yes/not yesterday,No,No,$50K-LT $75K,Dual,Dual HH,45-54,Some coll,White~Hisp,2.235294118,0.710155559
300722,Landline,100910,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,1,,50,"Yes, have cell phone",,,2,Employed full-time,Yes,Male,38,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$40,000 to under $50,000",Yes/not yesterday,Yes/yesterday,No,$30K-LT $50k,Dual,Dual HH,35-44,Coll+,White~Hisp,3.176470588,1.009168426
300726,Landline,100910,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Employed full-time,No,Female,72,"Some college or university work, but no four-year degree",No,White,"$100,000 to under $150,000",Yes/yesterday,Yes/not yesterday,No,$75K+,Dual,Dual HH,65+,Some coll,White~Hisp,1.588235294,0.504584213
300728,Landline,100910,10/08 - client changes,Midwest,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,1,150,Nothing,"Yes, have cell phone",,,2,Employed full-time,Yes,Female,40,"Some college or university work, but no four-year degree",No,White,"$100,000 to under $150,000",Yes/not yesterday,Yes/yesterday,No,$75K+,Dual,Dual HH,35-44,Some coll,White~Hisp,2.941176471,0.93441521
300735,Landline,100910,10/08 - client changes,Midwest,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,1,,Nothing,"Yes, have cell phone",,,2,Not employed,No,Female,47,"Some college or university work, but no four-year degree",No,White,(DO NOT READ) Don’t know/Refused,Yes/yesterday,Yes/yesterday,Yes/yesterday,Undesignated,Dual,Dual HH,45-54,Some coll,White~Hisp,2.294117647,0.728843863
300751,Landline,100910,10/08 - client changes,Midwest,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,1,,2,"No, do not","Yes, someone in household has cell phone",,4,Retired,No,Male,67,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$20,000 to under $30,000",No,Yes/not yesterday,No,Under $30K,LLO,Dual HH,65+,Coll+,White~Hisp,2.588235294,0.822285384
300756,Landline,100910,10/08 - client changes,Midwest,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,1,,Nothing,"Yes, have cell phone",,,4,Employed full-time,No,Female,51,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$100,000 to under $150,000",No,No,No,$75K+,Dual,Dual HH,45-54,Coll+,White~Hisp,1.705882353,0.541960822
300757,Landline,100910,10/08 - client changes,Northeast,Rural,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,1,70,33,"Yes, have cell phone",,,2,Retired,Yes,Male,75,"High school graduate, Grade 12, or GED certificate",No,White,"$50,000 to under $75,000",Yes/not yesterday,No,Yes/not yesterday,$50K-LT $75K,Dual,Dual HH,65+,HS grad,White~Hisp,4.352941177,1.38293451
300763,Landline,100910,10/08 - client changes,Northeast,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,1,,Don’t know,"Yes, have cell phone",,,3,Employed part-time,No,Female,37,"College or university graduate (BA, BS or other four-year degree received)",Yes,Black or African-American,"$40,000 to under $50,000",Yes/not yesterday,Yes/not yesterday,Yes/not yesterday,$30K-LT $50k,Dual,Dual HH,35-44,Coll+,Hispanic,7.823529412,2.485544457
300802,Landline,100910,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,1,,Nothing,"Yes, have cell phone",,,2,Not employed,No,Female,75,"High school graduate, Grade 12, or GED certificate",No,White,"$30,000 to under $40,000",No,No,No,$30K-LT $50k,Dual,Dual HH,65+,HS grad,White~Hisp,2.411764706,0.766220472
300839,Landline,100910,10/08 - client changes,West,Rural,No,Yes,1,"No, did not use the internet yesterday",Yes,No,No,(DO NOT READ) Don’t know,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,Nothing,"No, do not",No,,1,Retired,No,Female,90,"Some college or university work, but no four-year degree",No,White,"$40,000 to under $50,000",No,No,No,$30K-LT $50k,LLO,LLO HH,65+,Some coll,White~Hisp,1.529411765,0.485895909
300841,Landline,100910,10/08 - client changes,South,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,4,Not employed,No,Female,49,"College or university graduate (BA, BS or other four-year degree received)",No,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,Dual,Dual HH,45-54,Coll+,White~Hisp,2.588235294,0.822285384
300876,Landline,100910,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,1,,45,"Yes, have cell phone",,,1,Employed part-time,No,Female,70,"Some college or university work, but no four-year degree",No,White,"$75,000 to under $100,000",Yes/not yesterday,No,No,$75K+,Dual,Dual HH,65+,Some coll,White~Hisp,1.176470588,0.373766084
300877,Landline,100910,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,1,,Nothing,Don't know/Refused (VOL.),Don't know/Refused (VOL.),,Don’t know/Refused (VOL.),Employed full-time,(DO NOT READ) Don’t know/Refused,Female,Refused,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$75,000 to under $100,000",Yes/not yesterday,Yes/yesterday,Yes/not yesterday,$75K+,Dual,Dual HH,DK/Ref,Coll+,White~Hisp,1.764705882,0.560649126
300880,Landline,100910,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,Don’t know,"Yes, have cell phone",,,2,Retired,No,Female,74,"High school graduate, Grade 12, or GED certificate",No,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,Dual,Dual HH,65+,HS grad,White~Hisp,1.882352941,0.598025734
300885,Landline,100910,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,1,Employed full-time,Yes,Male,46,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$50,000 to under $75,000",No,Yes/yesterday,No,$50K-LT $75K,Dual,Dual HH,45-54,Coll+,White~Hisp,1.352941177,0.429830996
300888,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,(DO NOT READ) Don’t know,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,1,12,25,"Yes, have cell phone",,,2,Employed full-time,Yes,Male,47,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$150,000 or over",No,No,No,$75K+,Dual,Dual HH,45-54,Coll+,White~Hisp,2.235294118,0.710155559
300901,Landline,100910,10/08 - client changes,South,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,No,No,No,No,No,No,(DO NOT READ) Don’t know,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,1,,95,"Yes, have cell phone",,,2,Employed full-time,No,Female,67,"Some college or university work, but no four-year degree",No,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,Dual,Dual HH,65+,Some coll,White~Hisp,1.235294118,0.392454388
300908,Landline,100910,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,(DO NOT READ) Don’t know,No,No,1,,40,"Yes, have cell phone",,,2,Retired,No,Male,65,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,(DO NOT READ) Don’t know/Refused,Yes/yesterday,No,No,Undesignated,Dual,Dual HH,65+,Coll+,White~Hisp,1.235294118,0.392454388
300910,Landline,100910,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,1,,20,"Yes, have cell phone",,,1,Employed full-time,No,Female,60,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,(DO NOT READ) Don’t know/Refused,No,Yes/not yesterday,No,Undesignated,Dual,Dual HH,55-64,Coll+,White~Hisp,1.941176471,0.616714038
300912,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,1,,1000,"No, do not","Yes, someone in household has cell phone",,4,(VOL.) Other,No,Male,61,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$100,000 to under $150,000",Yes/yesterday,No,No,$75K+,LLO,Dual HH,55-64,Coll+,White~Hisp,3.941176471,1.252116381
300934,Landline,100910,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,1,,Nothing,"No, do not","Yes, someone in household has cell phone",,2,Retired,Yes,Female,62,"High school graduate, Grade 12, or GED certificate",No,White,"$20,000 to under $30,000",No,No,No,Under $30K,LLO,Dual HH,55-64,HS grad,White~Hisp,7.705882353,2.448167849
300937,Landline,100910,10/08 - client changes,South,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,1,,1,"Yes, have cell phone",,,1,Employed full-time,No,Female,54,"High school graduate, Grade 12, or GED certificate",No,Mixed race,(DO NOT READ) Don’t know/Refused,No,No,No,$30K-LT $50k,Dual,Dual HH,45-54,HS grad,Other~Hisp,2.941176471,0.93441521
300997,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,1,,Nothing,"Yes, have cell phone",,,1,Employed full-time,Yes,Female,28,"High school graduate, Grade 12, or GED certificate",No,White,"$40,000 to under $50,000",No,Yes/yesterday,Yes/yesterday,$30K-LT $50k,Dual,Dual HH,25-34,HS grad,White~Hisp,3.411764706,1.083921643
